Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"133","Mali","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.000100","0.000500","0.000500","0.000500","0.001900","0.003100","0.004000","0.004700","0.004100","0.015300","0.015300","0.015900","0.025800","0.015100","0.008200","0.023000","0.040300","0.028100","0.034500","0.034200","0.020100","0.028400","0.017100","0.103500","0.057100","0.041100","0.046000","0.046000","0.044400","0.047000","0.048500","0.054600","0.061300","0.061300","0.061300","0.061300","0.130700","0.088900","0.092400","0.064900","0.071500","0.269400","0.228000","0.237800","0.257700","0.318400","0.188300","0.332400","0.338900","0.345500","0.285200","0.302300","0.380700","0.459100","0.537600","0.616000","0.526000","0.526000","0.556000","0.658200","1.068700"
"133","Mali","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.000400","0.002200","0.002100","0.002100","0.007800","0.012500","0.016300","0.019200","0.016700","0.062500","0.062500","0.064600","0.105000","0.061400","0.033300","0.093700","0.164500","0.114700","0.140700","0.139600","0.081900","0.115700","0.069700","0.422000","0.233000","0.167500","0.187600","0.187400","0.181100","0.191600","0.197800","0.222800","0.249900","0.249900","0.249900","0.249900","0.533000","0.362300","0.376900","0.264600","0.291500","1.098200","0.929500","0.969700","1.050400","1.298100","0.767900","1.355000","1.381900","1.408700","1.162800","1.232300","1.552100","1.871900","2.191700","2.511500","2.144400","2.144400","2.266800","2.683600","4.357200"
"134","Malta","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","403000.000000","402000.000000","544000.000000","448000.000000","323000.000000","313000.000000","432000.000000","301000.000000","492000.000000","563000.000000","486000.000000","608000.000000","270000.000000","233000.000000","232000.000000","245000.000000","573000.000000","576000.000000","488000.000000","959000.000000","228000.000000","187000.000000","488000.000000","530000.000000","519000.000000","468000.000000","576000.000000","466000.000000","437000.000000","700000.000000","700000.000000","1200000.000000","1000000.000000","1000000.000000","1000000.000000","1000000.000000","1000000.000000","1159000.000000","451000.000000","450000.000000","300000.000000","598000.000000","521000.000000","643000.000000","578000.000000","926000.000000","571000.000000","339000.000000","415000.000000","410000.000000","460000.000000","1965600.200000","3391671.200000","3866639.100000","4087604.600000","2122403.200000","623762.500000","1297994.060000","1348053.253300","676644.450700","680770.724600"
"134","Malta","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3051","UNFCCC","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"466142.758900","461242.758900","513742.758900","492742.758900","492742.758900","878021.939800","586046.889800","593224.060100","916709.253000","564515.903000","754710.947200","624481.076700","659664.096800","535980.946700","526971.863000","590891.530800","681242.233500","591792.845000","407197.876000","439962.076000","551924.757900","470792.312800","548297.818400","571433.378800","594583.961700","617748.660400","568150.536200","585487.325300","585704.785100","585922.374700",,
"134","Malta","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","120900.000000","120600.000000","163200.000000","134400.000000","96900.000000","93900.000000","129600.000000","90300.000000","147600.000000","168900.000000","145800.000000","182400.000000","81000.000000","69900.000000","69600.000000","73500.000000","171900.000000","172800.000000","146400.000000","287700.000000","68400.000000","56100.000000","146400.000000","159000.000000","155700.000000","140400.000000","172800.000000","139800.000000","131100.000000","210000.000000","210000.000000","360000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","347700.000000","135300.000000","135000.000000","90000.000000","179400.000000","156300.000000","192900.000000","173400.000000","277800.000000","171300.000000","101700.000000","124500.000000","123000.000000","138000.000000","589680.060000","1017501.360000","1159991.730000","1226281.380000","636720.960000","187128.750000","389398.218000","404415.976000","202993.335200","204231.217400"
"134","Malta","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","40300.000000","40200.000000","54400.000000","44800.000000","32300.000000","31300.000000","43200.000000","30100.000000","49200.000000","56300.000000","48600.000000","60800.000000","27000.000000","23300.000000","23200.000000","24500.000000","57300.000000","57600.000000","48800.000000","95900.000000","22800.000000","18700.000000","48800.000000","53000.000000","51900.000000","46800.000000","57600.000000","46600.000000","43700.000000","70000.000000","70000.000000","120000.000000","100000.000000","100000.000000","100000.000000","100000.000000","100000.000000","115900.000000","45100.000000","45000.000000","30000.000000","59800.000000","52100.000000","64300.000000","57800.000000","92600.000000","57100.000000","33900.000000","41500.000000","41000.000000","46000.000000","196560.020000","339167.120000","386663.910000","408760.460000","212240.320000","62376.250000","129799.406000","134805.325300","67664.445100","68077.072500"
"134","Malta","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.006300","0.006300","0.008500","0.007000","0.005100","0.004900","0.006800","0.004700","0.007700","0.008800","0.007600","0.009600","0.004200","0.003700","0.003600","0.003900","0.009000","0.009100","0.007700","0.015100","0.003600","0.002900","0.007700","0.008300","0.008200","0.007400","0.009100","0.007300","0.006900","0.011000","0.011000","0.018900","0.015700","0.015700","0.015700","0.015700","0.015700","0.018200","0.007100","0.007100","0.004700","0.009400","0.008200","0.010100","0.009100","0.014600","0.009000","0.005300","0.006500","0.006400","0.007200","0.030900","0.053300","0.060800","0.064200","0.033400","0.009800","0.020400","0.021200","0.010600","0.010700"
"134","Malta","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.007300","0.007200","0.008100","0.007700","0.007700","0.013800","0.009200","0.009300","0.014400","0.008900","0.011900","0.009800","0.010400","0.008400","0.008300","0.009300","0.010700","0.009300","0.006400","0.006900","0.008700","0.007400","0.008600","0.009000","0.009300","0.009700","0.008900","0.009200","0.009200","0.009200",,
"134","Malta","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.001400","0.001400","0.001900","0.001600","0.001100","0.001100","0.001500","0.001100","0.001700","0.002000","0.001700","0.002100","0.001000","0.000800","0.000800","0.000900","0.002000","0.002000","0.001700","0.003400","0.000800","0.000700","0.001700","0.001900","0.001800","0.001700","0.002000","0.001600","0.001500","0.002500","0.002500","0.004200","0.003500","0.003500","0.003500","0.003500","0.003500","0.004100","0.001600","0.001600","0.001100","0.002100","0.001800","0.002300","0.002000","0.003300","0.002000","0.001200","0.001500","0.001400","0.001600","0.006900","0.012000","0.013700","0.014500","0.007500","0.002200","0.004600","0.004800","0.002400","0.002400"
"134","Malta","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.000600","0.000600","0.000900","0.000700","0.000500","0.000500","0.000700","0.000500","0.000800","0.000900","0.000800","0.001000","0.000400","0.000400","0.000400","0.000400","0.000900","0.000900","0.000800","0.001500","0.000400","0.000300","0.000800","0.000800","0.000800","0.000700","0.000900","0.000700","0.000700","0.001100","0.001100","0.001900","0.001600","0.001600","0.001600","0.001600","0.001600","0.001800","0.000700","0.000700","0.000500","0.000900","0.000800","0.001000","0.000900","0.001500","0.000900","0.000500","0.000700","0.000600","0.000700","0.003100","0.005300","0.006100","0.006400","0.003300","0.001000","0.002000","0.002100","0.001100","0.001100"
"134","Malta","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.002100","0.002100","0.002800","0.002300","0.001600","0.001600","0.002200","0.001500","0.002500","0.002900","0.002500","0.003100","0.001400","0.001200","0.001200","0.001300","0.002900","0.002900","0.002500","0.004900","0.001200","0.001000","0.002500","0.002700","0.002700","0.002400","0.002900","0.002400","0.002200","0.003600","0.003600","0.006100","0.005100","0.005100","0.005100","0.005100","0.005100","0.005900","0.002300","0.002300","0.001500","0.003100","0.002700","0.003300","0.003000","0.004700","0.002900","0.001700","0.002100","0.002100","0.002300","0.010000","0.017300","0.019700","0.020900","0.010800","0.003200","0.006600","0.006900","0.003500","0.003500"
"134","Malta","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.008400","0.008400","0.011300","0.009300","0.006700","0.006500","0.009000","0.006300","0.010200","0.011700","0.010100","0.012700","0.005600","0.004900","0.004800","0.005100","0.011900","0.012000","0.010200","0.020000","0.004700","0.003900","0.010200","0.011000","0.010800","0.009700","0.012000","0.009700","0.009100","0.014600","0.014600","0.025000","0.020800","0.020800","0.020800","0.020800","0.020800","0.024100","0.009400","0.009400","0.006200","0.012500","0.010800","0.013400","0.012000","0.019300","0.011900","0.007100","0.008600","0.008500","0.009600","0.040900","0.070600","0.080500","0.085100","0.044200","0.013000","0.027000","0.028100","0.014100","0.014200"
"137","Mauritius","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","9563000.000000","10840000.000000","10753000.000000","9601000.000000","9074000.000000","8719000.000000","9519000.000000","9222000.000000","9157000.000000","8908000.000000","9156000.000000","13782000.000000","11178000.000000","8674000.000000","10000000.000000","8848000.000000","10111000.000000","10139000.000000","9707000.000000","10193000.000000","9518000.000000","9861000.000000","10733000.000000","10617000.000000","10991000.000000","9889000.000000","12635000.000000","10950000.000000","11600000.000000","11192000.000000","11224000.000000","11251000.000000","9857000.000000","11800000.000000","12442000.000000","13067000.000000","11790000.000000","12400000.000000","13400000.000000","13300000.000000","8350000.000000","11028000.000000","10742000.000000","10499000.000000","9908000.000000","8614000.000000","8815000.000000","7300000.000000","6954000.000000","5125000.000000","7745000.000000","10445510.000000","7594755.000000","10657610.000000","6569345.000000","9055130.000000","8378305.000000","7408601.340000","8280678.780000",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","2868900.000000","3252000.000000","3225900.000000","2880300.000000","2722200.000000","2615700.000000","2855700.000000","2766600.000000","2747100.000000","2672400.000000","2746800.000000","4134600.000000","3353400.000000","2602200.000000","3000000.000000","2654400.000000","3033300.000000","3041700.000000","2912100.000000","3057900.000000","2855400.000000","2958300.000000","3219900.000000","3185100.000000","3297300.000000","2966700.000000","3790500.000000","3285000.000000","3480000.000000","3357600.000000","3367200.000000","3375300.000000","2957100.000000","3540000.000000","3732600.000000","3920100.000000","3537000.000000","3720000.000000","4020000.000000","3990000.000000","2505000.000000","3308400.000000","3222600.000000","3149700.000000","2972400.000000","2584200.000000","2644500.000000","2190000.000000","2086200.000000","1537500.000000","2323500.000000","3133653.000000","2278426.500000","3197283.000000","1970803.500000","2716539.000000","2513491.500000","2222580.402000","2484203.634000",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","956300.000000","1084000.000000","1075300.000000","960100.000000","907400.000000","871900.000000","951900.000000","922200.000000","915700.000000","890800.000000","915600.000000","1378200.000000","1117800.000000","867400.000000","1000000.000000","884800.000000","1011100.000000","1013900.000000","970700.000000","1019300.000000","951800.000000","986100.000000","1073300.000000","1061700.000000","1099100.000000","988900.000000","1263500.000000","1095000.000000","1160000.000000","1119200.000000","1122400.000000","1125100.000000","985700.000000","1180000.000000","1244200.000000","1306700.000000","1179000.000000","1240000.000000","1340000.000000","1330000.000000","835000.000000","1102800.000000","1074200.000000","1049900.000000","990800.000000","861400.000000","881500.000000","730000.000000","695400.000000","512500.000000","774500.000000","1044551.000000","759475.500000","1065761.000000","656934.500000","905513.000000","837830.500000","740860.134000","828067.878000",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.150300","0.170300","0.169000","0.150900","0.142600","0.137000","0.149600","0.144900","0.143900","0.140000","0.143900","0.216600","0.175700","0.136300","0.157100","0.139000","0.158900","0.159300","0.152500","0.160200","0.149600","0.155000","0.168700","0.166800","0.172700","0.155400","0.198500","0.172100","0.182300","0.175900","0.176400","0.176800","0.154900","0.185400","0.195500","0.205300","0.185300","0.194900","0.210600","0.209000","0.131200","0.173300","0.168800","0.165000","0.155700","0.135400","0.138500","0.114700","0.109300","0.080500","0.121700","0.164100","0.119300","0.167500","0.103200","0.142300","0.131700","0.116400","0.130100",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.033800","0.038300","0.038000","0.033900","0.032100","0.030800","0.033700","0.032600","0.032400","0.031500","0.032400","0.048700","0.039500","0.030700","0.035400","0.031300","0.035700","0.035800","0.034300","0.036000","0.033700","0.034900","0.037900","0.037500","0.038900","0.035000","0.044700","0.038700","0.041000","0.039600","0.039700","0.039800","0.034900","0.041700","0.044000","0.046200","0.041700","0.043800","0.047400","0.047000","0.029500","0.039000","0.038000","0.037100","0.035000","0.030500","0.031200","0.025800","0.024600","0.018100","0.027400","0.036900","0.026900","0.037700","0.023200","0.032000","0.029600","0.026200","0.029300",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.015000","0.017000","0.016900","0.015100","0.014300","0.013700","0.015000","0.014500","0.014400","0.014000","0.014400","0.021700","0.017600","0.013600","0.015700","0.013900","0.015900","0.015900","0.015300","0.016000","0.015000","0.015500","0.016900","0.016700","0.017300","0.015500","0.019900","0.017200","0.018200","0.017600","0.017600","0.017700","0.015500","0.018500","0.019600","0.020500","0.018500","0.019500","0.021100","0.020900","0.013100","0.017300","0.016900","0.016500","0.015600","0.013500","0.013900","0.011500","0.010900","0.008100","0.012200","0.016400","0.011900","0.016700","0.010300","0.014200","0.013200","0.011600","0.013000",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.048800","0.055400","0.054900","0.049000","0.046300","0.044500","0.048600","0.047100","0.046800","0.045500","0.046800","0.070400","0.057100","0.044300","0.051100","0.045200","0.051600","0.051800","0.049600","0.052100","0.048600","0.050400","0.054800","0.054200","0.056100","0.050500","0.064500","0.055900","0.059200","0.057200","0.057300","0.057500","0.050300","0.060300","0.063500","0.066700","0.060200","0.063300","0.068400","0.067900","0.042600","0.056300","0.054900","0.053600","0.050600","0.044000","0.045000","0.037300","0.035500","0.026200","0.039600","0.053300","0.038800","0.054400","0.033600","0.046200","0.042800","0.037800","0.042300",,
"137","Mauritius","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.199100","0.225700","0.223900","0.199900","0.188900","0.181500","0.198200","0.192000","0.190700","0.185500","0.190600","0.287000","0.232700","0.180600","0.208200","0.184200","0.210500","0.211100","0.202100","0.212200","0.198200","0.205300","0.223500","0.221100","0.228800","0.205900","0.263100","0.228000","0.241500","0.233000","0.233700","0.234300","0.205200","0.245700","0.259100","0.272100","0.245500","0.258200","0.279000","0.276900","0.173900","0.229600","0.223700","0.218600","0.206300","0.179400","0.183500","0.152000","0.144800","0.106700","0.161300","0.217500","0.158100","0.221900","0.136800","0.188500","0.174400","0.154300","0.172400",,
"138","Mexico","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","137000000.000000","145600000.000000","221000000.000000","229500000.000000","263500000.000000","277800000.000000","297000000.000000","352073000.000000","397975000.000000","404999000.000000","434515000.000000","485101000.000000","559537000.000000","593254000.000000","732173000.000000","830358000.000000","794200000.000000","752246000.000000","826100000.000000","904330000.000000","1111698000.000000","1180600000.000000","1087900000.000000","1193200000.000000","1262600000.000000","1324900000.000000","1378080000.000000","1269600000.000000","1292800000.000000","1346300000.000000","1155200000.000000","1230000000.000000","1193000000.000000","1182400000.000000","1049000000.000000","1207400000.000000","1197000000.000000","1336000000.000000","1300000000.000000","1342000000.000000","1374100000.000000","886067000.000000","912583000.000000","942528000.000000","1219457000.000000","1057564000.000000","1141863000.000000","939477000.000000","1038669000.000000","1074653000.000000","1100656000.000000","1439333243.000000","1732783511.000000","961265970.000000","919369400.000000","1491238880.000000","1455988930.000000","1331837190.000000","1426355000.000000","1624576085.106400","1981214989.361700"
"138","Mexico","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","41100000.000000","43680000.000000","66300000.000000","68850000.000000","79050000.000000","83340000.000000","89100000.000000","105621900.000000","119392500.000000","121499700.000000","130354500.000000","145530300.000000","167861100.000000","177976200.000000","219651900.000000","249107400.000000","238260000.000000","225673800.000000","247830000.000000","271299000.000000","333509400.000000","354180000.000000","326370000.000000","357960000.000000","378780000.000000","397470000.000000","413424000.000000","380880000.000000","387840000.000000","403890000.000000","346560000.000000","369000000.000000","357900000.000000","354720000.000000","314700000.000000","362220000.000000","359100000.000000","400800000.000000","390000000.000000","402600000.000000","412230000.000000","265820100.000000","273774900.000000","282758400.000000","365837100.000000","317269200.000000","342558900.000000","281843100.000000","311600700.000000","322395900.000000","330196800.000000","431799972.900000","519835053.300000","288379791.000000","275810820.000000","447371664.000000","436796679.000000","399551157.000000","427906500.000000","487372825.531900","594364496.808500"
"138","Mexico","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","13700000.000000","14560000.000000","22100000.000000","22950000.000000","26350000.000000","27780000.000000","29700000.000000","35207300.000000","39797500.000000","40499900.000000","43451500.000000","48510100.000000","55953700.000000","59325400.000000","73217300.000000","83035800.000000","79420000.000000","75224600.000000","82610000.000000","90433000.000000","111169800.000000","118060000.000000","108790000.000000","119320000.000000","126260000.000000","132490000.000000","137808000.000000","126960000.000000","129280000.000000","134630000.000000","115520000.000000","123000000.000000","119300000.000000","118240000.000000","104900000.000000","120740000.000000","119700000.000000","133600000.000000","130000000.000000","134200000.000000","137410000.000000","88606700.000000","91258300.000000","94252800.000000","121945700.000000","105756400.000000","114186300.000000","93947700.000000","103866900.000000","107465300.000000","110065600.000000","143933324.300000","173278351.100000","96126597.000000","91936940.000000","149123888.000000","145598893.000000","133183719.000000","142635500.000000","162457608.510600","198121498.936200"
"138","Mexico","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","2.152900","2.288000","3.472900","3.606400","4.140700","4.365400","4.667100","5.532600","6.253900","6.364300","6.828100","7.623000","8.792700","9.322600","11.505600","13.048500","12.480300","11.821000","12.981600","14.210900","17.469500","18.552300","17.095600","18.750300","19.840900","20.819900","21.655500","19.950900","20.315400","21.156100","18.153100","19.328600","18.747100","18.580600","16.484300","18.973400","18.810000","20.994300","20.428600","21.088600","21.593000","13.923900","14.340600","14.811200","19.162900","16.618900","17.943600","14.763200","16.321900","16.887400","17.296000","22.618100","27.229500","15.105600","14.447200","23.433800","22.879800","20.928900","22.414200","25.529100","31.133400"
"138","Mexico","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.484400","0.514800","0.781400","0.811400","0.931700","0.982200","1.050100","1.244800","1.407100","1.432000","1.536300","1.715200","1.978400","2.097600","2.588800","2.935900","2.808100","2.659700","2.920900","3.197500","3.930600","4.174300","3.846500","4.218800","4.464200","4.684500","4.872500","4.488900","4.571000","4.760100","4.084500","4.348900","4.218100","4.180600","3.709000","4.269000","4.232200","4.723700","4.596400","4.744900","4.858400","3.132900","3.226600","3.332500","4.311700","3.739200","4.037300","3.321700","3.672400","3.799700","3.891600","5.089100","6.126600","3.398800","3.250600","5.272600","5.148000","4.709000","5.043200","5.744000","7.005000"
"138","Mexico","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.215300","0.228800","0.347300","0.360600","0.414100","0.436500","0.466700","0.553300","0.625400","0.636400","0.682800","0.762300","0.879300","0.932300","1.150600","1.304800","1.248000","1.182100","1.298200","1.421100","1.747000","1.855200","1.709600","1.875000","1.984100","2.082000","2.165600","1.995100","2.031500","2.115600","1.815300","1.932900","1.874700","1.858100","1.648400","1.897300","1.881000","2.099400","2.042900","2.108900","2.159300","1.392400","1.434100","1.481100","1.916300","1.661900","1.794400","1.476300","1.632200","1.688700","1.729600","2.261800","2.722900","1.510600","1.444700","2.343400","2.288000","2.092900","2.241400","2.552900","3.113300"
"138","Mexico","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.699700","0.743600","1.128700","1.172100","1.345700","1.418800","1.516800","1.798100","2.032500","2.068400","2.219100","2.477500","2.857600","3.029800","3.739300","4.240800","4.056100","3.841800","4.219000","4.618500","5.677600","6.029500","5.556100","6.093800","6.448300","6.766500","7.038100","6.484000","6.602500","6.875700","5.899800","6.281800","6.092800","6.038700","5.357400","6.166400","6.113200","6.823100","6.639300","6.853800","7.017700","4.525300","4.660700","4.813600","6.227900","5.401100","5.831700","4.798000","5.304600","5.488400","5.621200","7.350900","8.849600","4.909300","4.695400","7.616000","7.435900","6.801900","7.284600","8.296900","10.118300"
"138","Mexico","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","2.852500","3.031600","4.601500","4.778500","5.486400","5.784200","6.184000","7.330700","8.286400","8.432700","9.047200","10.100500","11.650400","12.352400","15.244900","17.289200","16.536400","15.662800","17.200600","18.829400","23.147100","24.581800","22.651600","24.844100","26.289100","27.586300","28.693600","26.434900","26.917900","28.031900","24.052900","25.610400","24.840000","24.619300","21.841700","25.139800","24.923200","27.817400","27.067900","27.942400","28.610700","18.449200","19.001300","19.624800","25.390800","22.020000","23.775200","19.561300","21.626600","22.375800","22.917200","29.969000","36.079000","20.014900","19.142600","31.049700","30.315800","27.730800","29.698700","33.826000","41.251700"
"141","Mongolia","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,"100000.000000","600000.000000","700000.000000","1500000.000000","1600000.000000","800000.000000","4400000.000000","3700000.000000","4300000.000000","4600000.000000","5700000.000000","9500000.000000","9700000.000000","11700000.000000","11800000.000000","13100000.000000","12800000.000000","14300000.000000","11300000.000000","10000000.000000","9100000.000000","10000000.000000","11000000.000000","500000.000000","500000.000000","2000000.000000","2000000.000000","5000000.000000","4200000.000000","2800000.000000","3400000.000000","3200000.000000","4448000.000000","3986000.000000","5873000.000000","3657000.000000","6511000.000000","5981000.000000","6921000.000000","7520000.000000","11026000.000000","13933000.000000","16935623.500000","25365003.200000","19127426.200000","20685732.200000","22963607.000000","35672800.000000","40518819.030000","33051742.010000","7676206.278000","9800439.461900"
"141","Mongolia","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,"30000.000000","180000.000000","210000.000000","450000.000000","480000.000000","240000.000000","1320000.000000","1110000.000000","1290000.000000","1380000.000000","1710000.000000","2850000.000000","2910000.000000","3510000.000000","3540000.000000","3930000.000000","3840000.000000","4290000.000000","3390000.000000","3000000.000000","2730000.000000","3000000.000000","3300000.000000","150000.000000","150000.000000","600000.000000","600000.000000","1500000.000000","1260000.000000","840000.000000","1020000.000000","960000.000000","1334400.000000","1195800.000000","1761900.000000","1097100.000000","1953300.000000","1794300.000000","2076300.000000","2256000.000000","3307800.000000","4179900.000000","5080687.050000","7609500.960000","5738227.860000","6205719.660000","6889082.100000","10701840.000000","12155645.709000","9915522.603000","2302861.883400","2940131.838600"
"141","Mongolia","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,"10000.000000","60000.000000","70000.000000","150000.000000","160000.000000","80000.000000","440000.000000","370000.000000","430000.000000","460000.000000","570000.000000","950000.000000","970000.000000","1170000.000000","1180000.000000","1310000.000000","1280000.000000","1430000.000000","1130000.000000","1000000.000000","910000.000000","1000000.000000","1100000.000000","50000.000000","50000.000000","200000.000000","200000.000000","500000.000000","420000.000000","280000.000000","340000.000000","320000.000000","444800.000000","398600.000000","587300.000000","365700.000000","651100.000000","598100.000000","692100.000000","752000.000000","1102600.000000","1393300.000000","1693562.350000","2536500.320000","1912742.620000","2068573.220000","2296360.700000","3567280.000000","4051881.903000","3305174.201000","767620.627800","980043.946200"
"141","Mongolia","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,"0.001600","0.009400","0.011000","0.023600","0.025100","0.012600","0.069100","0.058100","0.067600","0.072300","0.089600","0.149300","0.152400","0.183900","0.185400","0.205900","0.201100","0.224700","0.177600","0.157100","0.143000","0.157100","0.172900","0.007900","0.007900","0.031400","0.031400","0.078600","0.066000","0.044000","0.053400","0.050300","0.069900","0.062600","0.092300","0.057500","0.102300","0.094000","0.108800","0.118200","0.173300","0.218900","0.266100","0.398600","0.300600","0.325100","0.360900","0.560600","0.636700","0.519400","0.120600","0.154000"
"141","Mongolia","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3051","UNFCCC","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.140000","0.160000","0.170000","0.010000","0.010000","0.030000","0.030000","0.080000","0.070000","0.040000","0.050000","0.050000","0.070000","0.060000","0.090000","0.060000","0.100000","0.090000","0.110000","0.120000","0.170000","0.220000","0.260000","0.390000","0.290000",,,,,,,
"141","Mongolia","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,"0.000400","0.002100","0.002500","0.005300","0.005700","0.002800","0.015600","0.013100","0.015200","0.016300","0.020200","0.033600","0.034300","0.041400","0.041700","0.046300","0.045300","0.050600","0.040000","0.035400","0.032200","0.035400","0.038900","0.001800","0.001800","0.007100","0.007100","0.017700","0.014900","0.009900","0.012000","0.011300","0.015700","0.014100","0.020800","0.012900","0.023000","0.021100","0.024500","0.026600","0.039000","0.049300","0.059900","0.089700","0.067600","0.073100","0.081200","0.126100","0.143300","0.116900","0.027100","0.034700"
