Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2030,Y2030F,Y2030N,Y2050,Y2050F,Y2050N
"5000","World","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","40.278200","A",,"45.451600","A",,"51.314100","A",,"57.507500","A",,"66.326100","A",,"77.185600","A",,"84.250400","A",,"92.076700","A",,"99.506900","A",,"110.821400","A",,"117.886700","A",,"126.670800","A",,"136.766800","A",,"135.433100","A",,"154.099800","A",,"158.312000","A",,"172.534500","A",,"189.013100","A",,"199.581200","A",,"212.317800","A",,"212.628000","A",,"216.164100","A",,"233.034800","A",,"247.816700","A",,"247.562300","A",,"254.243300","A",,"265.472400","A",,"278.785100","A",,"275.911000","A",,"270.205200","A",,"264.788900","A",,"257.782600","A",,"251.826400","A",,"255.560700","A",,"275.655600","A",,"291.188300","A",,"286.346400","A",,"291.903900","A",,"299.508000","A",,"285.429900","A",,"288.792500","A",,"298.257100","A",,"306.576900","A",,"316.684100","A",,"318.856500","A",,"327.228000","A",,"340.990400","A",,"336.753800","A",,"341.773100","A",,"355.247000","A",,"368.888500","A",,"370.793900","A",,"377.556200","A",,"379.534600","A",,"375.041100","A",,"381.658200","A",,"388.593600","A",,"384.183600","A",,"384.811800","A",,"428.522200","A",,"479.812000","A",
"5000","World","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","17.901400","A",,"20.200700","A",,"22.806300","A",,"25.558900","A",,"29.478300","A",,"34.304700","A",,"37.444600","A",,"40.923000","A",,"44.225300","A",,"49.253900","A",,"52.394100","A",,"56.298100","A",,"60.785300","A",,"60.192500","A",,"68.488800","A",,"70.360900","A",,"76.682000","A",,"84.005800","A",,"88.702700","A",,"94.363500","A",,"94.501300","A",,"96.072900","A",,"103.571000","A",,"110.140700","A",,"110.027700","A",,"112.997000","A",,"117.987700","A",,"123.904500","A",,"122.627100","A",,"120.091200","A",,"117.684000","A",,"114.570100","A",,"111.922800","A",,"113.582500","A",,"122.513600","A",,"129.417000","A",,"127.265100","A",,"129.735100","A",,"133.114700","A",,"126.857700","A",,"128.352200","A",,"132.558700","A",,"136.256400","A",,"140.748500","A",,"141.714000","A",,"145.434600","A",,"151.551300","A",,"149.668300","A",,"151.899200","A",,"157.887600","A",,"163.950500","A",,"164.797300","A",,"167.802800","A",,"168.682100","A",,"166.684900","A",,"169.625900","A",,"172.708200","A",,"170.748300","A",,"171.027500","A",,"190.454300","A",,"213.249800","A",
"5000","World","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","58.179600","A",,"65.652300","A",,"74.120300","A",,"83.066500","A",,"95.804400","A",,"111.490300","A",,"121.695000","A",,"132.999700","A",,"143.732200","A",,"160.075300","A",,"170.280800","A",,"182.968900","A",,"197.552100","A",,"195.625600","A",,"222.588600","A",,"228.673000","A",,"249.216500","A",,"273.018900","A",,"288.283900","A",,"306.681300","A",,"307.129300","A",,"312.237100","A",,"336.605800","A",,"357.957400","A",,"357.590000","A",,"367.240300","A",,"383.460200","A",,"402.689600","A",,"398.538200","A",,"390.296400","A",,"382.472900","A",,"372.352700","A",,"363.749200","A",,"369.143200","A",,"398.169200","A",,"420.605400","A",,"413.611400","A",,"421.639000","A",,"432.622700","A",,"412.287600","A",,"417.144700","A",,"430.815800","A",,"442.833200","A",,"457.432500","A",,"460.570400","A",,"472.662600","A",,"492.541700","A",,"486.422100","A",,"493.672300","A",,"513.134600","A",,"532.839000","A",,"535.591200","A",,"545.358900","A",,"548.216700","A",,"541.726100","A",,"551.284100","A",,"561.301800","A",,"554.931900","A",,"555.839300","A",,"618.976600","A",,"693.061800","A",
"5000","World","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","237.193600","A",,"267.659500","A",,"302.182900","A",,"338.655600","A",,"390.587300","A",,"454.537300","A",,"496.141200","A",,"542.229600","A",,"585.985100","A",,"652.614700","A",,"694.221800","A",,"745.950100","A",,"805.404700","A",,"797.550500","A",,"907.476500","A",,"932.282100","A",,"1016.036500","A",,"1113.077200","A",,"1175.311400","A",,"1250.316000","A",,"1252.142700","A",,"1272.966600","A",,"1372.315900","A",,"1459.364900","A",,"1457.866900","A",,"1497.210700","A",,"1563.337600","A",,"1641.734400","A",,"1624.809500","A",,"1591.208300","A",,"1559.312500","A",,"1518.053300","A",,"1482.977500","A",,"1504.968400","A",,"1623.305300","A",,"1714.775700","A",,"1686.262000","A",,"1718.989600","A",,"1763.769300","A",,"1680.864900","A",,"1700.667000","A",,"1756.402800","A",,"1805.397000","A",,"1864.917300","A",,"1877.710200","A",,"1927.009100","A",,"2008.054400","A",,"1983.105400","A",,"2012.664100","A",,"2092.010400","A",,"2172.343600","A",,"2183.564200","A",,"2223.386500","A",,"2235.037200","A",,"2208.575500","A",,"2247.542800","A",,"2288.384300","A",,"2262.414700","A",,"2266.113900","A",,"2523.519800","A",,"2825.559600","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","347716000.000000","A",,"374774000.000000","A",,"438266000.000000","A",,"502830000.000000","A",,"548968000.000000","A",,"534372000.000000","A",,"588019000.000000","A",,"663838000.000000","A",,"718283000.000000","A",,"822411000.000000","A",,"939511000.000000","A",,"1044192000.000000","A",,"1037421000.000000","A",,"1053917000.000000","A",,"1207370000.000000","A",,"1274987000.000000","A",,"1295110000.000000","A",,"1357148000.000000","A",,"1466097000.000000","A",,"1741370000.000000","A",,"1851243000.000000","A",,"1839202000.000000","A",,"1692611000.000000","A",,"1790705000.000000","A",,"1880925000.000000","A",,"2023934000.000000","A",,"1927569000.000000","A",,"2080849000.000000","A",,"2007133000.000000","A",,"2081680000.000000","A",,"2040121000.000000","A",,"2013012000.000000","A",,"2264627000.000000","A",,"1980694000.000000","A",,"2100415000.000000","A",,"2292446000.000000","A",,"2245140000.000000","A",,"2319273000.000000","A",,"2391755000.000000","A",,"2444414000.000000","A",,"2464379000.000000","A",,"2737196398.600000","A",,"2628748724.200000","A",,"3007238432.900000","A",,"2899977149.700000","A",,"3009827671.200000","A",,"2745555771.900000","A",,"2823041783.000000","A",,"2889585311.100000","A",,"3227566233.900000","A",,"3141054651.500000","A",,"3088742224.100000","A",,"3280121088.900000","A",,"3545213906.600000","A",,"3479354027.800000","A",,"3762101890.400000","A",,"4308053224.700000","A",,"4298893981.040000","A",,"4123016365.380000","A",,"4791916839.273600","A",,"7104574958.973300","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","104314800.000000","A",,"112432200.000000","A",,"131479800.000000","A",,"150849000.000000","A",,"164690400.000000","A",,"160311600.000000","A",,"176405700.000000","A",,"199151400.000000","A",,"215484900.000000","A",,"246723300.000000","A",,"281853300.000000","A",,"313257600.000000","A",,"311226300.000000","A",,"316175100.000000","A",,"362211000.000000","A",,"382496100.000000","A",,"388533000.000000","A",,"407144400.000000","A",,"439829100.000000","A",,"522411000.000000","A",,"555372900.000000","A",,"551760600.000000","A",,"507783300.000000","A",,"537211500.000000","A",,"564277500.000000","A",,"607180200.000000","A",,"578270700.000000","A",,"624254700.000000","A",,"602139900.000000","A",,"624504000.000000","A",,"612036300.000000","A",,"603903600.000000","A",,"679388100.000000","A",,"594208200.000000","A",,"630124500.000000","A",,"687733800.000000","A",,"673542000.000000","A",,"695781900.000000","A",,"717526500.000000","A",,"733324200.000000","A",,"739313700.000000","A",,"821158919.580000","A",,"788624617.260000","A",,"902171529.870000","A",,"869993144.910000","A",,"902948301.360000","A",,"823666731.570000","A",,"846912534.900000","A",,"866875593.330000","A",,"968269870.170000","A",,"942316395.450000","A",,"926622667.230000","A",,"984036326.670000","A",,"1063564171.980000","A",,"1043806208.340000","A",,"1128630567.120000","A",,"1292415967.410000","A",,"1289668194.312000","A",,"1236904909.614000","A",,"1437575051.782100","A",,"2131372487.692000","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","34771600.000000","A",,"37477400.000000","A",,"43826600.000000","A",,"50283000.000000","A",,"54896800.000000","A",,"53437200.000000","A",,"58801900.000000","A",,"66383800.000000","A",,"71828300.000000","A",,"82241100.000000","A",,"93951100.000000","A",,"104419200.000000","A",,"103742100.000000","A",,"105391700.000000","A",,"120737000.000000","A",,"127498700.000000","A",,"129511000.000000","A",,"135714800.000000","A",,"146609700.000000","A",,"174137000.000000","A",,"185124300.000000","A",,"183920200.000000","A",,"169261100.000000","A",,"179070500.000000","A",,"188092500.000000","A",,"202393400.000000","A",,"192756900.000000","A",,"208084900.000000","A",,"200713300.000000","A",,"208168000.000000","A",,"204012100.000000","A",,"201301200.000000","A",,"226462700.000000","A",,"198069400.000000","A",,"210041500.000000","A",,"229244600.000000","A",,"224514000.000000","A",,"231927300.000000","A",,"239175500.000000","A",,"244441400.000000","A",,"246437900.000000","A",,"273719639.860000","A",,"262874872.420000","A",,"300723843.290000","A",,"289997714.970000","A",,"300982767.120000","A",,"274555577.190000","A",,"282304178.300000","A",,"288958531.110000","A",,"322756623.390000","A",,"314105465.150000","A",,"308874222.410000","A",,"328012108.890000","A",,"354521390.660000","A",,"347935402.780000","A",,"376210189.040000","A",,"430805322.470000","A",,"429889398.104000","A",,"412301636.538000","A",,"479191683.927400","A",,"710457495.897300","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","5.464100","A",,"5.889300","A",,"6.887000","A",,"7.901600","A",,"8.626600","A",,"8.397300","A",,"9.240300","A",,"10.431700","A",,"11.287300","A",,"12.923600","A",,"14.763700","A",,"16.408700","A",,"16.302300","A",,"16.561600","A",,"18.973000","A",,"20.035500","A",,"20.351700","A",,"21.326600","A",,"23.038700","A",,"27.364400","A",,"29.091000","A",,"28.901700","A",,"26.598200","A",,"28.139700","A",,"29.557400","A",,"31.804700","A",,"30.290400","A",,"32.699100","A",,"31.540700","A",,"32.712100","A",,"32.059000","A",,"31.633000","A",,"35.587000","A",,"31.125200","A",,"33.006500","A",,"36.024200","A",,"35.280800","A",,"36.445700","A",,"37.584700","A",,"38.412200","A",,"38.726000","A",,"43.013100","A",,"41.308900","A",,"47.256600","A",,"45.571100","A",,"47.297300","A",,"43.144400","A",,"44.362100","A",,"45.407800","A",,"50.718900","A",,"49.359400","A",,"48.537400","A",,"51.544800","A",,"55.710500","A",,"54.675600","A",,"59.118700","A",,"67.698000","A",,"67.554000","A",,"64.790300","A",,"75.301600","A",,"111.643300","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.229400","A",,"1.325100","A",,"1.549600","A",,"1.777900","A",,"1.941000","A",,"1.889400","A",,"2.079100","A",,"2.347100","A",,"2.539600","A",,"2.907800","A",,"3.321800","A",,"3.692000","A",,"3.668000","A",,"3.726300","A",,"4.268900","A",,"4.508000","A",,"4.579100","A",,"4.798500","A",,"5.183700","A",,"6.157000","A",,"6.545500","A",,"6.502900","A",,"5.984600","A",,"6.331400","A",,"6.650400","A",,"7.156100","A",,"6.815300","A",,"7.357300","A",,"7.096600","A",,"7.360200","A",,"7.213300","A",,"7.117400","A",,"8.007100","A",,"7.003200","A",,"7.426500","A",,"8.105400","A",,"7.938200","A",,"8.200300","A",,"8.456600","A",,"8.642700","A",,"8.713300","A",,"9.677900","A",,"9.294500","A",,"10.632700","A",,"10.253500","A",,"10.641900","A",,"9.707500","A",,"9.981500","A",,"10.216700","A",,"11.411800","A",,"11.105900","A",,"10.920900","A",,"11.597600","A",,"12.534900","A",,"12.302000","A",,"13.301700","A",,"15.232000","A",,"15.199700","A",,"14.577800","A",,"16.942800","A",,"25.119700","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.546400","A",,"0.588900","A",,"0.688700","A",,"0.790200","A",,"0.862700","A",,"0.839700","A",,"0.924000","A",,"1.043200","A",,"1.128700","A",,"1.292400","A",,"1.476400","A",,"1.640900","A",,"1.630200","A",,"1.656200","A",,"1.897300","A",,"2.003600","A",,"2.035200","A",,"2.132700","A",,"2.303900","A",,"2.736400","A",,"2.909100","A",,"2.890200","A",,"2.659800","A",,"2.814000","A",,"2.955700","A",,"3.180500","A",,"3.029000","A",,"3.269900","A",,"3.154100","A",,"3.271200","A",,"3.205900","A",,"3.163300","A",,"3.558700","A",,"3.112500","A",,"3.300700","A",,"3.602400","A",,"3.528100","A",,"3.644600","A",,"3.758500","A",,"3.841200","A",,"3.872600","A",,"4.301300","A",,"4.130900","A",,"4.725700","A",,"4.557100","A",,"4.729700","A",,"4.314400","A",,"4.436200","A",,"4.540800","A",,"5.071900","A",,"4.935900","A",,"4.853700","A",,"5.154500","A",,"5.571100","A",,"5.467600","A",,"5.911900","A",,"6.769800","A",,"6.755400","A",,"6.479000","A",,"7.530200","A",,"11.164300","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.775800","A",,"1.914000","A",,"2.238300","A",,"2.568000","A",,"2.803700","A",,"2.729100","A",,"3.003100","A",,"3.390300","A",,"3.668400","A",,"4.200200","A",,"4.798200","A",,"5.332800","A",,"5.298300","A",,"5.382500","A",,"6.166200","A",,"6.511500","A",,"6.614300","A",,"6.931100","A",,"7.487600","A",,"8.893400","A",,"9.454600","A",,"9.393100","A",,"8.644400","A",,"9.145400","A",,"9.606200","A",,"10.336500","A",,"9.844400","A",,"10.627200","A",,"10.250700","A",,"10.631400","A",,"10.419200","A",,"10.280700","A",,"11.565800","A",,"10.115700","A",,"10.727100","A",,"11.707800","A",,"11.466300","A",,"11.844900","A",,"12.215000","A",,"12.484000","A",,"12.585900","A",,"13.979300","A",,"13.425400","A",,"15.358400","A",,"14.810600","A",,"15.371600","A",,"14.021900","A",,"14.417700","A",,"14.757500","A",,"16.483600","A",,"16.041800","A",,"15.774600","A",,"16.752000","A",,"18.105900","A",,"17.769600","A",,"19.213600","A",,"22.001800","A",,"21.955100","A",,"21.056800","A",,"24.473000","A",,"36.284100","A",
"5100","Africa","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","7.239900","A",,"7.803300","A",,"9.125300","A",,"10.469600","A",,"11.430300","A",,"11.126400","A",,"12.243400","A",,"13.822100","A",,"14.955700","A",,"17.123800","A",,"19.562000","A",,"21.741600","A",,"21.600600","A",,"21.944100","A",,"25.139200","A",,"26.547100","A",,"26.966000","A",,"28.257800","A",,"30.526200","A",,"36.257800","A",,"38.545500","A",,"38.294800","A",,"35.242600","A",,"37.285000","A",,"39.163500","A",,"42.141200","A",,"40.134700","A",,"43.326200","A",,"41.791400","A",,"43.343600","A",,"42.478200","A",,"41.913800","A",,"47.152800","A",,"41.240900","A",,"43.733600","A",,"47.732000","A",,"46.747000","A",,"48.290600","A",,"49.799800","A",,"50.896200","A",,"51.311900","A",,"56.992300","A",,"54.734300","A",,"62.615000","A",,"60.381700","A",,"62.668900","A",,"57.166400","A",,"58.779800","A",,"60.165300","A",,"67.202500","A",,"65.401200","A",,"64.312000","A",,"68.296800","A",,"73.816400","A",,"72.445100","A",,"78.332300","A",,"89.699800","A",,"89.509100","A",,"85.847100","A",,"99.774600","A",,"147.927400","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","45054000.000000","A",,"43088000.000000","A",,"49363000.000000","A",,"75886000.000000","A",,"82870000.000000","A",,"80978000.000000","A",,"88278000.000000","A",,"90701000.000000","A",,"102366000.000000","A",,"134166000.000000","A",,"172132000.000000","A",,"159811000.000000","A",,"172695000.000000","A",,"179386000.000000","A",,"187916000.000000","A",,"186455000.000000","A",,"177913000.000000","A",,"183347000.000000","A",,"195303000.000000","A",,"266225000.000000","A",,"285846000.000000","A",,"269672000.000000","A",,"237397000.000000","A",,"220727000.000000","A",,"262787000.000000","A",,"263016000.000000","A",,"287047000.000000","A",,"303191000.000000","A",,"298377000.000000","A",,"307250000.000000","A",,"307691000.000000","A",,"298583000.000000","A",,"307512000.000000","A",,"281868000.000000","A",,"260085000.000000","A",,"357701000.000000","A",,"321101000.000000","A",,"318530000.000000","A",,"322231000.000000","A",,"327737000.000000","A",,"298292000.000000","A",,"393011472.400000","A",,"333473854.300000","A",,"386323475.400000","A",,"382866597.700000","A",,"430324169.400000","A",,"457227808.200000","A",,"499343121.700000","A",,"490690951.300000","A",,"599740512.400000","A",,"655823936.800000","A",,"661006366.200000","A",,"711401122.100000","A",,"935425855.800000","A",,"826098721.300000","A",,"924679675.500000","A",,"1014872540.100000","A",,"1019173740.355000","A",,"986241985.318300","A",,"1071014238.503400","A",,"2061023073.252900","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","13516200.000000","A",,"12926400.000000","A",,"14808900.000000","A",,"22765800.000000","A",,"24861000.000000","A",,"24293400.000000","A",,"26483400.000000","A",,"27210300.000000","A",,"30709800.000000","A",,"40249800.000000","A",,"51639600.000000","A",,"47943300.000000","A",,"51808500.000000","A",,"53815800.000000","A",,"56374800.000000","A",,"55936500.000000","A",,"53373900.000000","A",,"55004100.000000","A",,"58590900.000000","A",,"79867500.000000","A",,"85753800.000000","A",,"80901600.000000","A",,"71219100.000000","A",,"66218100.000000","A",,"78836100.000000","A",,"78904800.000000","A",,"86114100.000000","A",,"90957300.000000","A",,"89513100.000000","A",,"92175000.000000","A",,"92307300.000000","A",,"89574900.000000","A",,"92253600.000000","A",,"84560400.000000","A",,"78025500.000000","A",,"107310300.000000","A",,"96330300.000000","A",,"95559000.000000","A",,"96669300.000000","A",,"98321100.000000","A",,"89487600.000000","A",,"117903441.720000","A",,"100042156.290000","A",,"115897042.620000","A",,"114859979.310000","A",,"129097250.820000","A",,"137168342.460000","A",,"149802936.510000","A",,"147207285.390000","A",,"179922153.720000","A",,"196747181.040000","A",,"198301909.860000","A",,"213420336.630000","A",,"280627756.740000","A",,"247829616.390000","A",,"277403902.650000","A",,"304461762.030000","A",,"305752122.106500","A",,"295872595.595500","A",,"321304271.551000","A",,"618306921.975900","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","4505400.000000","A",,"4308800.000000","A",,"4936300.000000","A",,"7588600.000000","A",,"8287000.000000","A",,"8097800.000000","A",,"8827800.000000","A",,"9070100.000000","A",,"10236600.000000","A",,"13416600.000000","A",,"17213200.000000","A",,"15981100.000000","A",,"17269500.000000","A",,"17938600.000000","A",,"18791600.000000","A",,"18645500.000000","A",,"17791300.000000","A",,"18334700.000000","A",,"19530300.000000","A",,"26622500.000000","A",,"28584600.000000","A",,"26967200.000000","A",,"23739700.000000","A",,"22072700.000000","A",,"26278700.000000","A",,"26301600.000000","A",,"28704700.000000","A",,"30319100.000000","A",,"29837700.000000","A",,"30725000.000000","A",,"30769100.000000","A",,"29858300.000000","A",,"30751200.000000","A",,"28186800.000000","A",,"26008500.000000","A",,"35770100.000000","A",,"32110100.000000","A",,"31853000.000000","A",,"32223100.000000","A",,"32773700.000000","A",,"29829200.000000","A",,"39301147.240000","A",,"33347385.430000","A",,"38632347.540000","A",,"38286659.770000","A",,"43032416.940000","A",,"45722780.820000","A",,"49934312.170000","A",,"49069095.130000","A",,"59974051.240000","A",,"65582393.680000","A",,"66100636.620000","A",,"71140112.210000","A",,"93542585.580000","A",,"82609872.130000","A",,"92467967.550000","A",,"101487254.010000","A",,"101917374.035500","A",,"98624198.531800","A",,"107101423.850300","A",,"206102307.325300","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.708000","A",,"0.677100","A",,"0.775700","A",,"1.192500","A",,"1.302200","A",,"1.272500","A",,"1.387200","A",,"1.425300","A",,"1.608600","A",,"2.108300","A",,"2.704900","A",,"2.511300","A",,"2.713800","A",,"2.818900","A",,"2.953000","A",,"2.930000","A",,"2.795800","A",,"2.881200","A",,"3.069000","A",,"4.183500","A",,"4.491900","A",,"4.237700","A",,"3.730500","A",,"3.468600","A",,"4.129500","A",,"4.133100","A",,"4.510700","A",,"4.764400","A",,"4.688800","A",,"4.828200","A",,"4.835100","A",,"4.692000","A",,"4.832300","A",,"4.429400","A",,"4.087100","A",,"5.621000","A",,"5.045900","A",,"5.005500","A",,"5.063600","A",,"5.150200","A",,"4.687400","A",,"6.175900","A",,"5.240300","A",,"6.070800","A",,"6.016500","A",,"6.762200","A",,"7.185000","A",,"7.846800","A",,"7.710900","A",,"9.424500","A",,"10.305800","A",,"10.387200","A",,"11.179200","A",,"14.699500","A",,"12.981600","A",,"14.530700","A",,"15.948000","A",,"16.015600","A",,"15.498100","A",,"16.830200","A",,"32.387500","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.159300","A",,"0.152300","A",,"0.174500","A",,"0.268300","A",,"0.293000","A",,"0.286300","A",,"0.312100","A",,"0.320700","A",,"0.361900","A",,"0.474400","A",,"0.608600","A",,"0.565000","A",,"0.610600","A",,"0.634300","A",,"0.664400","A",,"0.659300","A",,"0.629000","A",,"0.648300","A",,"0.690500","A",,"0.941300","A",,"1.010700","A",,"0.953500","A",,"0.839400","A",,"0.780400","A",,"0.929100","A",,"0.929900","A",,"1.014900","A",,"1.072000","A",,"1.055000","A",,"1.086300","A",,"1.087900","A",,"1.055700","A",,"1.087300","A",,"0.996600","A",,"0.919600","A",,"1.264700","A",,"1.135300","A",,"1.126200","A",,"1.139300","A",,"1.158800","A",,"1.054700","A",,"1.389600","A",,"1.179100","A",,"1.365900","A",,"1.353700","A",,"1.521500","A",,"1.616600","A",,"1.765500","A",,"1.734900","A",,"2.120500","A",,"2.318800","A",,"2.337100","A",,"2.515300","A",,"3.307400","A",,"2.920800","A",,"3.269400","A",,"3.588300","A",,"3.603500","A",,"3.487100","A",,"3.786800","A",,"7.287200","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.070800","A",,"0.067700","A",,"0.077600","A",,"0.119200","A",,"0.130200","A",,"0.127300","A",,"0.138700","A",,"0.142500","A",,"0.160900","A",,"0.210800","A",,"0.270500","A",,"0.251100","A",,"0.271400","A",,"0.281900","A",,"0.295300","A",,"0.293000","A",,"0.279600","A",,"0.288100","A",,"0.306900","A",,"0.418400","A",,"0.449200","A",,"0.423800","A",,"0.373100","A",,"0.346900","A",,"0.413000","A",,"0.413300","A",,"0.451100","A",,"0.476400","A",,"0.468900","A",,"0.482800","A",,"0.483500","A",,"0.469200","A",,"0.483200","A",,"0.442900","A",,"0.408700","A",,"0.562100","A",,"0.504600","A",,"0.500500","A",,"0.506400","A",,"0.515000","A",,"0.468700","A",,"0.617600","A",,"0.524000","A",,"0.607100","A",,"0.601600","A",,"0.676200","A",,"0.718500","A",,"0.784700","A",,"0.771100","A",,"0.942400","A",,"1.030600","A",,"1.038700","A",,"1.117900","A",,"1.470000","A",,"1.298200","A",,"1.453100","A",,"1.594800","A",,"1.601600","A",,"1.549800","A",,"1.683000","A",,"3.238800","A",
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.230100","A",,"0.220100","A",,"0.252100","A",,"0.387600","A",,"0.423200","A",,"0.413600","A",,"0.450800","A",,"0.463200","A",,"0.522800","A",,"0.685200","A",,"0.879100","A",,"0.816200","A",,"0.882000","A",,"0.916100","A",,"0.959700","A",,"0.952300","A",,"0.908600","A",,"0.936400","A",,"0.997400","A",,"1.359600","A",,"1.459900","A",,"1.377300","A",,"1.212400","A",,"1.127300","A",,"1.342100","A",,"1.343300","A",,"1.466000","A",,"1.548400","A",,"1.523900","A",,"1.569200","A",,"1.571400","A",,"1.524900","A",,"1.570500","A",,"1.439500","A",,"1.328300","A",,"1.826800","A",,"1.639900","A",,"1.626800","A",,"1.645700","A",,"1.673800","A",,"1.523400","A",,"2.007200","A",,"1.703100","A",,"1.973000","A",,"1.955400","A",,"2.197700","A",,"2.335100","A",,"2.550200","A",,"2.506000","A",,"3.063000","A",,"3.349400","A",,"3.375900","A",,"3.633200","A",,"4.777400","A",,"4.219000","A",,"4.722500","A",,"5.183100","A",,"5.205100","A",,"5.036900","A",,"5.469800","A",,"10.525900","A",
